0.00647166,0.0433649,-0.0577094,0.0490782,0.00860106,6700.74,0
0.0130473,0.157399,0.0973421,-0.0398509,0.0309921,12063.7,0
0.0195513,0.0664816,0.116838,-0.157252,0.0124773,3400.36,0
0.0260698,0.106696,0.0292508,-0.227599,0.0202091,4092.71,0
0.032554,0.0697167,0.105589,-0.356323,0.0125446,2141.57,0
0.0390508,0.0477631,-0.0155595,-0.35469,0.00783598,1223.1,0
0.0455192,0.321848,-0.0615757,-0.385534,0.0616329,7070.61,0
0.0520334,0.139239,0.0525543,-0.359441,0.0239993,2675.96,0
0.0585492,0.091354,0.149353,-0.361231,0.0140845,1560.29,0
0.0650767,0.129462,0.0380055,-0.133808,0.0212293,1989.37,0
0.0715873,0.164854,0.138723,-0.207024,0.0277624,2302.83,0
0.078097,0.205983,0.0747747,-0.192892,0.0354413,2637.53,0
0.0846351,0.278351,0.126673,-0.065105,0.049177,3288.84,0
0.091193,0.334637,0.10293,-0.202145,0.0585969,3669.54,0
0.097687,0.326883,0.0694992,-0.234492,0.0548227,3346.23,0
0.104218,0.335407,0.139508,-0.335516,0.0548943,3218.32,0
0.110721,0.326772,0.26845,-0.305727,0.0517132,2951.31,0
0.117235,0.535119,0.345453,-0.247098,0.0908936,4564.5,0
0.123721,0.715269,0.520167,-0.228044,0.121937,5781.3,0
0.130226,0.605453,0.577291,-0.246482,0.0958534,4649.24,0
0.136748,0.707916,0.44462,-0.311676,0.111572,5176.8,0
0.143221,0.820256,0.331823,-0.360673,0.128856,5727.21,0
0.149745,0.943232,0.264189,-0.638707,0.146018,6298.91,0
0.156197,0.845665,0.299612,-0.714007,0.119292,5414.08,0
0.162662,0.965166,0.170621,-0.731392,0.136686,5933.56,0
0.16915,1.14535,0.266851,-0.683233,0.164767,6771.19,0
0.17567,1.2316,0.189635,-0.720396,0.171929,7010.87,0
0.182175,1.32259,0.232803,-0.683413,0.180775,7260,0
0.188724,1.43766,0.245778,-0.591438,0.192338,7617.81,0
0.195217,1.44595,0.364138,-0.657538,0.183849,7406.9,0
0.201725,1.35345,0.332423,-0.682845,0.155925,6709.38,0
0.208225,1.25558,0.701781,-0.814435,0.129178,6029.89,0
0.214735,1.29122,0.71721,-0.857738,0.12988,6013.12,0
0.221269,1.16671,0.730806,-0.979119,0.100166,5272.83,0
0.227796,1.10751,0.78243,-0.835643,0.0849889,4861.84,0
0.234334,0.962068,0.633246,-0.677614,0.0532824,4105.53,0
0.240829,0.934538,0.608418,-0.608212,0.0462999,3880.51,0
0.247307,0.943092,0.520748,-0.5084,0.0465579,3813.44,0
0.253815,0.953939,0.501944,-0.425519,0.047816,3758.4,0
0.260312,1.2401,0.366825,-0.480099,0.102663,4763.88,0
0.266828,1.26801,0.285302,-0.326381,0.104171,4752.17,0
0.273358,1.22343,0.205235,-0.357571,0.0917037,4475.56,0
0.279805,0.972793,0.161579,-0.398536,0.0390174,3476.68,0
0.286317,1.01345,0.0081081,-0.318705,0.0460213,3539.63,0
0.29286,1.06419,0.218897,-0.343358,0.0549733,3633.78,0
0.299412,1.18281,0.129711,-0.374922,0.0769316,3950.45,0
0.305918,1.26406,0.285067,-0.438714,0.090075,4132.01,0
0.312388,1.36733,0.278558,-0.413081,0.106452,4377.01,0
0.318905,1.35885,0.420164,-0.401423,0.100339,4260.98,0
0.325404,1.32778,0.454356,-0.455363,0.0910267,4080.39,0
0.331892,1.23071,0.469594,-0.626699,0.0682166,3708.16,0
0.338374,1.24305,0.335201,-0.578076,0.0680071,3673.6,0
0.344877,1.11749,0.359198,-0.760997,0.0411867,3240.26,0
0.351329,0.99376,0.289995,-0.86401,0.0158851,2828.58,0
0.357856,0.930147,0.33194,-0.870251,0.00310639,2599.22,0
0.364384,0.938319,0.241077,-0.815825,0.0046463,2575.08,0
0.370906,1.06311,0.156697,-0.762979,0.0294241,2866.27,0
0.377376,1.1831,0.153094,-0.872102,0.0523928,3135.06,0
0.383865,1.12035,0.199723,-0.964122,0.03879,2918.61,0
0.390354,1.29837,0.302948,-0.894138,0.0728376,3326.13,0
0.396895,1.19635,0.212003,-0.816596,0.0501411,3014.28,0
0.403422,1.46647,0.262879,-0.69272,0.101262,3635.07,0
0.409921,1.42137,0.211126,-0.803404,0.0891569,3467.41,0
0.416432,1.43773,0.122515,-0.656904,0.0886358,3452.5,0
0.422923,1.35995,0.18182,-0.732352,0.0701526,3215.6,0
0.429433,1.3062,0.0645984,-0.731123,0.0570788,3041.68,0
0.435904,1.34662,0.321261,-0.797716,0.0633138,3089.26,0
0.442396,1.2811,0.31624,-0.476787,0.049056,2895.81,0
0.448848,1.31064,0.358808,-0.382697,0.0530341,2920.02,0
0.455365,1.43113,0.37705,-0.484345,0.0748767,3142.81,0
0.46189,1.24455,0.499033,-0.479338,0.0360165,2694.47,0
0.468383,1.17805,0.432615,-0.517496,0.0222632,2515.14,0
0.474869,1.14535,0.401018,-0.615784,0.015303,2411.94,0
0.481367,1.11332,0.383308,-0.610309,0.00875319,2312.83,0
0.487883,1.12512,0.383102,-0.584508,0.0110383,2306.14,0
0.49443,1.16147,0.436702,-0.522363,0.017947,2349.12,0
0.500897,1.25385,0.469904,-0.646892,0.0355561,2503.21,0
0.507405,1.16901,0.414379,-0.613329,0.0179402,2303.9,0
0.513906,1.13412,0.480893,-0.530399,0.0106444,2206.87,0
0.520486,1.12216,0.384461,-0.532517,0.00815598,2155.98,0
0.526998,1.12465,0.436952,-0.439754,0.00855737,2134.08,0
0.533539,1.13058,0.392279,-0.407233,0.00965622,2119.02,0
0.540025,1.11764,0.317014,-0.39888,0.00693394,2069.6,0
0.546536,1.14964,0.27122,-0.285609,0.0129759,2103.5,0
0.553036,1.10276,0.255725,-0.254243,0.0034983,1994,0
0.559513,1.14464,0.163272,-0.217376,0.0117337,2045.78,0
0.565972,1.16825,0.177015,-0.242902,0.0161585,2064.15,0
0.572511,1.20481,0.178095,-0.285553,0.0230551,2104.43,0
0.57903,1.15543,0.147717,-0.436802,0.0127224,1995.47,0
0.585566,1.31159,0.206929,-0.431512,0.0433502,2239.86,0
0.592105,1.33506,0.105142,-0.329399,0.0471693,2254.76,0
0.598578,1.2879,0.171105,-0.35909,0.0367757,2151.6,0
0.605093,1.33716,0.166914,-0.364105,0.0458348,2209.85,0
0.611633,1.45595,0.151876,-0.639362,0.067637,2380.43,0
0.61814,1.39029,0.338116,-0.718505,0.0524818,2249.14,0
0.624639,1.40016,0.273018,-0.684579,0.0531206,2241.54,0
0.63115,1.48486,0.295446,-0.824043,0.0684839,2352.62,0
0.637672,1.34718,0.449782,-0.849813,0.039161,2112.65,0
0.644167,1.34173,0.4847,-0.848366,0.0369919,2082.89,0
0.650669,1.32912,0.62097,-0.896212,0.0333851,2042.69,0
0.657192,1.46118,0.64399,-1.01499,0.0585073,2223.37,0
0.663711,1.34708,0.640458,-1.14368,0.0342338,2029.62,0
0.67018,1.26864,0.687265,-1.03647,0.0179177,1892.99,0
0.676672,1.32082,0.730146,-1.11909,0.0278944,1951.93,0
0.683166,1.43815,0.719619,-1.07107,0.0502133,2105.12,0
0.689639,1.23756,0.756793,-1.07181,0.00949977,1794.51,0
0.696171,1.22924,0.648493,-1.07728,0.00768909,1765.71,0
0.702639,1.32621,0.56889,-1.07848,0.0267971,1887.46,0
0.709172,1.29569,0.51562,-0.911738,0.0203054,1827.04,0
