3.39853,4409.44,-78.9107,115.433,0.364881,-1.3241e+06,0
6.81126,4356.22,-67.2423,155.534,3.12489,-660671,0
10.2458,4294.12,-13.2688,195.14,6.42186,-439205,0
13.6658,4338.82,-10.8319,181.772,1.93314,-329289,0
17.0818,4322.39,-30.8839,124.593,6.85988,-263438,0
20.4953,4298.17,-78.227,126.099,5.65465,-219563,0
23.8996,4277.01,-68.2573,174.801,2.63348,-188287,0
27.3131,4235.83,-65.4391,165.01,6.4811,-164756,0
30.723,4228.23,-67.3503,188.36,3.60167,-146470,0
34.1491,4204.52,-52.7076,193.381,4.88287,-131775,0
37.5635,4243.26,-17.5191,199.282,0.0502183,-119797,0
40.9596,4234.24,33.772,158.711,3.00985,-109864,0
44.3738,4223.84,17.5132,165.975,3.57939,-101411,0
47.8051,4220.05,67.1188,150.422,3.94045,-94132.3,0
51.2261,4207.08,87.9114,132.575,4.71606,-87845.8,0
54.6603,4215.99,80.8843,110.526,2.64659,-82326.7,0
58.0588,4227.04,18.2012,98.7995,3.72505,-77507.7,0
61.4717,4245.36,-4.26339,101.443,1.19897,-73204.4,0
64.9056,4203.15,15.1673,129.929,1.97666,-69331.5,0
68.3218,4203.66,27.2664,111.291,2.25326,-65864.7,0
71.731,4167.33,15.2282,84.6744,6.67069,-62734.4,0
75.1441,4134.37,-14.5468,109.927,4.65797,-59884.9,0
78.5446,4140.83,-39.0706,80.9964,5.61932,-57292.3,0
81.9509,4123.96,-41.0546,55.4117,6.61101,-54910.9,0
85.3656,4150.29,-27.2837,38.8823,4.74839,-52714.5,0
88.7734,4186,-11.9875,-11.8975,2.90601,-50690.9,0
92.1949,4154.93,-3.59815,13.6431,5.13705,-48809.6,0
95.6029,4182.71,-12.4121,-7.93811,2.16965,-47069.7,0
99.0119,4171.8,16.0224,-18.1545,1.18864,-45449.1,0
102.432,4136.44,-6.35306,40.1811,1.9927,-43931.7,0
105.847,4111.49,-6.75533,48.5321,3.16974,-42514.2,0
109.289,4089.8,-7.69882,40.6423,5.33972,-41175.3,0
112.739,4093.21,8.60154,59.8522,1.69259,-39915.3,0
116.152,4045.23,5.27227,33.9568,7.57627,-38742.2,0
119.563,4049.73,-56.6201,19.4909,1.16062,-37637,0
122.986,4055.46,-42.196,1.44876,2.60322,-36589.6,0
126.421,3973.57,-52.6721,-13.6298,5.29795,-35595.4,0
129.826,3992.3,-27.912,18.0423,5.16882,-34661.9,0
133.222,4010.71,-26.0122,6.21239,2.16276,-33778.3,0
136.644,4022.04,6.01735,-6.00181,3.50483,-32932.4,0
140.08,3962.75,-14.7066,8.58428,5.80792,-32124.6,0
143.497,3950.35,32.5582,6.86941,1.71549,-31359.5,0
146.91,3978.56,-14.0689,-22.4742,0.44666,-30631.1,0
150.313,3986.24,11.613,-13.9269,0.920469,-29937.5,0
153.73,3950.75,9.69368,14.2404,3.818,-29272,0
157.141,3972.05,11.0239,-17.657,0.83984,-28636.6,0
160.528,3947.1,28.6444,-9.49687,1.13108,-28032.4,0
163.954,3926.81,-31.0656,-10.2423,1.84577,-27446.7,0
167.358,3900.97,-10.5982,-43.3628,0.687297,-26888.4,0
170.783,3844.34,-21.7867,-16.2312,7.50882,-26349.2,0
174.204,3858.48,-34.0368,-8.67019,2.22264,-25831.8,0
177.608,3846.8,-36.7065,-11.9355,1.57956,-25336.7,0
181.04,3846.12,-7.41047,-7.32996,6.11718,-24856.3,0
184.442,3828.11,-24.6454,-15.9632,0.710604,-24397.9,0
187.859,3771.27,12.0519,-30.0466,1.78318,-23954.1,0
191.276,3758.24,0.884369,-3.22151,8.6872,-23526.3,0
194.711,3790.37,7.77491,-6.16897,2.2479,-23111.2,0
198.121,3773.65,-14.9674,6.26942,0.622227,-22713.4,0
201.54,3768.26,6.38665,1.67326,3.69992,-22328.1,0
204.946,3752.84,-0.241763,14.398,1.45584,-21957,0
208.355,3668.51,-8.03735,-11.4141,2.71606,-21597.7,0
211.768,3663.18,0.614874,8.79798,4.4437,-21249.6,0
215.196,3728.93,8.81521,-5.03469,0.465941,-20911.2,0
218.639,3755.76,5.24321,1.99412,0.675509,-20581.9,0
222.067,3733.75,1.75023,-9.88714,0.217505,-20264.2,0
225.492,3753.18,1.88686,-4.00333,1.37249,-19956.4,0
228.904,3719.03,3.63199,3.77624,2.52561,-19658.9,0
232.331,3756.31,3.49171,-4.35451,0.614564,-19369,0
235.765,3729.04,1.81898,3.5256,2.50534,-19086.8,0
239.174,3693.04,0.534583,-1.59989,5.04366,-18814.8,0
242.587,3665.37,8.44862,-4.49646,1.10101,-18550,0
246.024,3706.94,0.717071,2.50748,3.96243,-18290.9,0
249.452,3707.16,1.83835,2.24395,3.87346,-18039.5,0
252.867,3644.11,-15.6412,-20.2764,2.60809,-17795.9,0
256.279,3573.03,-61.4419,-16.0965,3.0526,-17559,0
259.687,3508.01,-18.0906,-19.1365,7.60013,-17328.6,0
260.204,3482.91,-3.25546,-2.84077,3.0739,-17294.1,6
